dataset,split,attack_type,label,score,prediction,correct
ToN-IoT,test,dos,1,0.9999547830507235,1,True
ToN-IoT,test,normal,0,0.0001653051108972759,0,True
ToN-IoT,test,normal,0,0.0010902660510326602,0,True
ToN-IoT,test,password,1,0.9992663919469279,1,True
ToN-IoT,test,ransomware,1,0.9990073288779338,1,True
ToN-IoT,test,injection,1,0.9992065097220894,1,True
ToN-IoT,test,injection,1,0.9616799992255302,1,True
ToN-IoT,test,backdoor,1,0.9999547830507235,1,True
ToN-IoT,test,normal,0,0.0005967462896220351,0,True
ToN-IoT,test,backdoor,1,0.9999547830507235,1,True
ToN-IoT,test,scanning,1,0.9990095246539568,1,True
ToN-IoT,test,dos,1,0.9999496063833114,1,True
ToN-IoT,test,backdoor,1,0.9999547830507235,1,True
ToN-IoT,test,ddos,1,0.9989905965870464,1,True
ToN-IoT,test,xss,1,0.9988585533846555,1,True
ToN-IoT,test,ddos,1,0.9990868946171602,1,True
ToN-IoT,test,normal,0,0.013490184083865743,0,True
ToN-IoT,test,backdoor,1,0.9999547830507235,1,True
ToN-IoT,test,ransomware,1,0.9990724726751168,1,True
ToN-IoT,test,ddos,1,0.9993420034372196,1,True
ToN-IoT,test,backdoor,1,0.9999547830507235,1,True
ToN-IoT,test,ddos,1,0.9996537902815041,1,True
ToN-IoT,test,normal,0,0.0001653051108972759,0,True
ToN-IoT,test,backdoor,1,0.9999547830507235,1,True
ToN-IoT,test,backdoor,1,0.9999547830507235,1,True
ToN-IoT,test,password,1,0.9999496063833114,1,True
ToN-IoT,test,password,1,0.9968677124014838,1,True
ToN-IoT,test,injection,1,0.9996649327609918,1,True
ToN-IoT,test,injection,1,0.9940204515975172,1,True
ToN-IoT,test,ddos,1,0.9996739983903833,1,True
ToN-IoT,test,scanning,1,0.9992523479630372,1,True
ToN-IoT,test,normal,0,0.0002401197110517442,0,True
ToN-IoT,test,scanning,1,0.9990095246539568,1,True
ToN-IoT,test,normal,0,0.00021968115656992022,0,True
ToN-IoT,test,ransomware,1,0.9990095246539568,1,True
ToN-IoT,test,normal,0,0.0003745335924519176,0,True
ToN-IoT,test,password,1,0.999953838492444,1,True
ToN-IoT,test,injection,1,0.9996023219053304,1,True
ToN-IoT,test,password,1,0.999953805371339,1,True
ToN-IoT,test,backdoor,1,0.999953805371339,1,True
ToN-IoT,test,xss,1,0.9988721300970467,1,True
ToN-IoT,test,normal,0,0.0002401197110517442,0,True
ToN-IoT,test,normal,0,0.0002401197110517442,0,True
ToN-IoT,test,ransomware,1,0.9990095246539568,1,True
ToN-IoT,test,injection,1,0.9994715069351953,1,True
ToN-IoT,test,normal,0,0.0007978476181843859,0,True
ToN-IoT,test,password,1,0.9968239642001407,1,True
ToN-IoT,test,injection,1,0.99923489753181,1,True
ToN-IoT,test,dos,1,0.999953780739972,1,True
ToN-IoT,test,scanning,1,0.9990095246539568,1,True
ToN-IoT,test,dos,1,0.9999547830507235,1,True
ToN-IoT,test,backdoor,1,0.9999547830507235,1,True
ToN-IoT,test,ransomware,1,0.9990073288779338,1,True
ToN-IoT,test,normal,0,0.018064727490793887,0,True
ToN-IoT,test,backdoor,1,0.9999547830507235,1,True
ToN-IoT,test,dos,1,0.9999547830507235,1,True
ToN-IoT,test,ransomware,1,0.9983417409587134,1,True
ToN-IoT,test,scanning,1,0.9999533850223364,1,True
ToN-IoT,test,password,1,0.9960739304564996,1,True
ToN-IoT,test,backdoor,1,0.9999547830507235,1,True
ToN-IoT,test,scanning,1,0.9990095246539568,1,True
ToN-IoT,test,backdoor,1,0.9999547830507235,1,True
ToN-IoT,test,scanning,1,0.9990095246539568,1,True
ToN-IoT,test,ransomware,1,0.9990095246539568,1,True
ToN-IoT,test,dos,1,0.9999547830507235,1,True
ToN-IoT,test,injection,1,0.9794577344304758,1,True
ToN-IoT,test,dos,1,0.9993528329506006,1,True
ToN-IoT,test,normal,0,0.0005984941125160678,0,True
ToN-IoT,test,normal,0,0.0001653051108972759,0,True
ToN-IoT,test,dos,1,0.9999547830507235,1,True
ToN-IoT,test,normal,0,0.0002401197110517442,0,True
ToN-IoT,test,scanning,1,0.9990095246539568,1,True
ToN-IoT,test,normal,0,0.0002401197110517442,0,True
ToN-IoT,test,normal,0,0.0010902660510326602,0,True
ToN-IoT,test,injection,1,0.9986927824617925,1,True
ToN-IoT,test,backdoor,1,0.9565393906618553,1,True
ToN-IoT,test,dos,1,0.9999547830507235,1,True
ToN-IoT,test,backdoor,1,0.9999547830507235,1,True
ToN-IoT,test,backdoor,1,0.9999496063833114,1,True
ToN-IoT,test,ddos,1,0.9992122492956196,1,True
ToN-IoT,test,ddos,1,0.9994268767673044,1,True
ToN-IoT,test,backdoor,1,0.9999535925365316,1,True
ToN-IoT,test,normal,0,0.0003745335924519176,0,True
ToN-IoT,test,dos,1,0.9991472932789386,1,True
ToN-IoT,test,normal,0,0.0002401197110517442,0,True
ToN-IoT,test,injection,1,0.9986927824617925,1,True
ToN-IoT,test,ddos,1,0.999529725650073,1,True
ToN-IoT,test,password,1,0.9995633206377907,1,True
ToN-IoT,test,scanning,1,0.9990095246539568,1,True
ToN-IoT,test,ddos,1,0.9991959920412854,1,True
ToN-IoT,test,normal,0,0.0010801280398984702,0,True
ToN-IoT,test,normal,0,0.022169336547900268,0,True
ToN-IoT,test,backdoor,1,0.9999547830507235,1,True
ToN-IoT,test,injection,1,0.9996818017252135,1,True
ToN-IoT,test,dos,1,0.9999547830507235,1,True
ToN-IoT,test,password,1,0.9989454813575275,1,True
ToN-IoT,test,ransomware,1,0.9990073288779338,1,True
ToN-IoT,test,injection,1,0.9996627364671661,1,True
ToN-IoT,test,ddos,1,0.99957850940015,1,True
ToN-IoT,test,backdoor,1,0.9999547830507235,1,True
ToN-IoT,test,scanning,1,0.9990095246539568,1,True
ToN-IoT,test,backdoor,1,0.9999547830507235,1,True
ToN-IoT,test,ddos,1,0.999730829149466,1,True
ToN-IoT,test,password,1,0.9992125286495537,1,True
ToN-IoT,test,normal,0,0.0001653051108972759,0,True
ToN-IoT,test,dos,1,0.998231332073316,1,True
ToN-IoT,test,password,1,0.998933660331907,1,True
ToN-IoT,test,normal,0,0.0003590297684070253,0,True
ToN-IoT,test,backdoor,1,0.9999547830507235,1,True
ToN-IoT,test,backdoor,1,0.999953805371339,1,True
ToN-IoT,test,scanning,1,0.9990095246539568,1,True
ToN-IoT,test,injection,1,0.9970261259741293,1,True
ToN-IoT,test,normal,0,0.0002401197110517442,0,True
ToN-IoT,test,password,1,0.9991443387677396,1,True
ToN-IoT,test,backdoor,1,0.9999535925365316,1,True
ToN-IoT,test,mitm,1,0.957600212649288,1,True
ToN-IoT,test,scanning,1,0.9999532867531932,1,True
ToN-IoT,test,normal,0,0.0032362095285526256,0,True
ToN-IoT,test,ddos,1,0.999529725650073,1,True
ToN-IoT,test,scanning,1,0.9990095246539568,1,True
ToN-IoT,test,ddos,1,0.999529725650073,1,True
ToN-IoT,test,normal,0,0.013490184083865743,0,True
ToN-IoT,test,normal,0,0.0001653051108972759,0,True
ToN-IoT,test,ransomware,1,0.9990724726751168,1,True
ToN-IoT,test,injection,1,0.9992570494005001,1,True
ToN-IoT,test,scanning,1,0.9999535925365316,1,True
ToN-IoT,test,ddos,1,0.999730829149466,1,True
ToN-IoT,test,injection,1,0.9986927824617925,1,True
ToN-IoT,test,ddos,1,0.9995870573021797,1,True
ToN-IoT,test,normal,0,0.022169336547900268,0,True
ToN-IoT,test,normal,0,0.0002401197110517442,0,True
ToN-IoT,test,injection,1,0.9996055851646577,1,True
ToN-IoT,test,normal,0,0.0001653051108972759,0,True
ToN-IoT,test,scanning,1,0.9990095246539568,1,True
ToN-IoT,test,scanning,1,0.9990095246539568,1,True
ToN-IoT,test,normal,0,0.0001653051108972759,0,True
ToN-IoT,test,ddos,1,0.9980866105436657,1,True
ToN-IoT,test,ransomware,1,0.9990724726751168,1,True
ToN-IoT,test,normal,0,0.0001653051108972759,0,True
ToN-IoT,test,ransomware,1,0.9990095246539568,1,True
ToN-IoT,test,injection,1,0.9992920450772582,1,True
ToN-IoT,test,ransomware,1,0.9988585533846555,1,True
ToN-IoT,test,password,1,0.999953780739972,1,True
ToN-IoT,test,dos,1,0.9999496063833114,1,True
ToN-IoT,test,scanning,1,0.9999535925365316,1,True
ToN-IoT,test,normal,0,0.005469706221653354,0,True
ToN-IoT,test,injection,1,0.9992571330245462,1,True
ToN-IoT,test,backdoor,1,0.9999547830507235,1,True
ToN-IoT,test,backdoor,1,0.9999547830507235,1,True
ToN-IoT,test,normal,0,0.0002401197110517442,0,True
ToN-IoT,test,injection,1,0.9996314532754018,1,True
ToN-IoT,test,injection,1,0.9989856097348134,1,True
ToN-IoT,test,normal,0,0.0002401197110517442,0,True
ToN-IoT,test,backdoor,1,0.9999547830507235,1,True
ToN-IoT,test,password,1,0.9996406405086276,1,True
ToN-IoT,test,xss,1,0.9945031457473237,1,True
ToN-IoT,test,normal,0,0.0002401197110517442,0,True
ToN-IoT,test,password,1,0.99937309624607,1,True
ToN-IoT,test,password,1,0.9981950326951441,1,True
ToN-IoT,test,scanning,1,0.9990095246539568,1,True
ToN-IoT,test,dos,1,0.9999535925365316,1,True
ToN-IoT,test,normal,0,0.0001653051108972759,0,True
ToN-IoT,test,dos,1,0.9999547830507235,1,True
ToN-IoT,test,injection,1,0.99967104831238,1,True
ToN-IoT,test,injection,1,0.998325909018735,1,True
ToN-IoT,test,injection,1,0.9567983734285814,1,True
ToN-IoT,test,ransomware,1,0.9990073288779338,1,True
ToN-IoT,test,dos,1,0.999953805371339,1,True
ToN-IoT,test,normal,0,0.0002401197110517442,0,True
ToN-IoT,test,normal,0,0.0001883626228552068,0,True
ToN-IoT,test,backdoor,1,0.9999547830507235,1,True
ToN-IoT,test,ransomware,1,0.9990095246539568,1,True
ToN-IoT,test,normal,0,0.0010551638693270552,0,True
ToN-IoT,test,ddos,1,0.9997250104778715,1,True
ToN-IoT,test,normal,0,0.0007022628897774476,0,True
ToN-IoT,test,ddos,1,0.9993420034372196,1,True
ToN-IoT,test,scanning,1,0.9990095246539568,1,True
ToN-IoT,test,ddos,1,0.999730829149466,1,True
ToN-IoT,test,xss,1,0.974107101212121,1,True
ToN-IoT,test,xss,1,0.9990095246539568,1,True
ToN-IoT,test,xss,1,0.9988585533846555,1,True
ToN-IoT,test,scanning,1,0.9990095246539568,1,True
ToN-IoT,test,backdoor,1,0.9999547830507235,1,True
ToN-IoT,test,normal,0,0.0011236737063242742,0,True
ToN-IoT,test,ddos,1,0.999529725650073,1,True
ToN-IoT,test,normal,0,0.0002401197110517442,0,True
ToN-IoT,test,normal,0,0.0002401197110517442,0,True
ToN-IoT,test,dos,1,0.999953780739972,1,True
ToN-IoT,test,dos,1,0.9999547830507235,1,True
ToN-IoT,test,scanning,1,0.9990095246539568,1,True
ToN-IoT,test,scanning,1,0.9999658260737041,1,True
ToN-IoT,test,scanning,1,0.9990095246539568,1,True
ToN-IoT,test,backdoor,1,0.9999547830507235,1,True
ToN-IoT,test,injection,1,0.9993347493131074,1,True
ToN-IoT,test,injection,1,0.9994385024477238,1,True
ToN-IoT,test,password,1,0.9989305696867657,1,True
ToN-IoT,test,normal,0,0.022169336547900268,0,True
ToN-IoT,test,password,1,0.9995025554044452,1,True
ToN-IoT,test,normal,0,0.0006661299270957099,0,True
ToN-IoT,test,ddos,1,0.9990073288779338,1,True
ToN-IoT,test,backdoor,1,0.9999547830507235,1,True
ToN-IoT,test,password,1,0.9992663919469279,1,True
ToN-IoT,test,normal,0,0.022169336547900268,0,True
ToN-IoT,test,scanning,1,0.9990095246539568,1,True
ToN-IoT,test,ddos,1,0.9986641544258847,1,True
ToN-IoT,test,scanning,1,0.9990095246539568,1,True
ToN-IoT,test,ddos,1,0.9985451534028608,1,True
ToN-IoT,test,password,1,0.9999535925365316,1,True
ToN-IoT,test,injection,1,0.9991233382432841,1,True
ToN-IoT,test,backdoor,1,0.9999547830507235,1,True
ToN-IoT,test,normal,0,0.0001653051108972759,0,True
ToN-IoT,test,password,1,0.9983450796908865,1,True
ToN-IoT,test,backdoor,1,0.9999547830507235,1,True
ToN-IoT,test,scanning,1,0.9990095246539568,1,True
ToN-IoT,test,ransomware,1,0.9990724726751168,1,True
ToN-IoT,test,normal,0,0.0003590297684070253,0,True
ToN-IoT,test,ddos,1,0.999730829149466,1,True
ToN-IoT,test,backdoor,1,0.9999547830507235,1,True
ToN-IoT,test,xss,1,0.9988585533846555,1,True
ToN-IoT,test,xss,1,0.9988585533846555,1,True
ToN-IoT,test,scanning,1,0.9990095246539568,1,True
ToN-IoT,test,dos,1,0.999953780739972,1,True
ToN-IoT,test,scanning,1,0.9990095246539568,1,True
ToN-IoT,test,ransomware,1,0.9990724726751168,1,True
ToN-IoT,test,normal,0,0.000581009914792205,0,True
ToN-IoT,test,scanning,1,0.9990095246539568,1,True
ToN-IoT,test,xss,1,0.9990095246539568,1,True
ToN-IoT,test,password,1,0.9999547830507235,1,True
ToN-IoT,test,password,1,0.9997761801692321,1,True
ToN-IoT,test,ddos,1,0.9996739983903833,1,True
ToN-IoT,test,scanning,1,0.9999535925365316,1,True
ToN-IoT,test,normal,0,0.0003611186100560546,0,True
ToN-IoT,test,ddos,1,0.9996739983903833,1,True
ToN-IoT,test,ransomware,1,0.9990073288779338,1,True
ToN-IoT,test,backdoor,1,0.9999547830507235,1,True
ToN-IoT,test,injection,1,0.9996221059501599,1,True
ToN-IoT,test,xss,1,0.9988585533846555,1,True
ToN-IoT,test,normal,0,0.0034983860240194505,0,True
ToN-IoT,test,dos,1,0.9999547830507235,1,True
ToN-IoT,test,normal,0,0.001256429671989312,0,True
ToN-IoT,test,normal,0,0.0018004744442466675,0,True
ToN-IoT,test,ddos,1,0.999529725650073,1,True
ToN-IoT,test,password,1,0.999192971738157,1,True
ToN-IoT,test,ddos,1,0.9978452085653233,1,True
ToN-IoT,test,normal,0,0.0002401197110517442,0,True
ToN-IoT,test,normal,0,0.0002401197110517442,0,True
ToN-IoT,test,injection,1,0.9959096602703909,1,True
ToN-IoT,test,password,1,0.9968558447806418,1,True
ToN-IoT,test,normal,0,0.0001653051108972759,0,True
ToN-IoT,test,scanning,1,0.9999409784762866,1,True
ToN-IoT,test,normal,0,0.005787702182249944,0,True
ToN-IoT,test,ransomware,1,0.9990095246539568,1,True
ToN-IoT,test,normal,0,0.000650392339654052,0,True
ToN-IoT,test,backdoor,1,0.9999547830507235,1,True
ToN-IoT,test,xss,1,0.9988585533846555,1,True
ToN-IoT,test,ddos,1,0.9986641544258847,1,True
ToN-IoT,test,xss,1,0.9990388671128312,1,True
ToN-IoT,test,dos,1,0.9999643839596806,1,True
ToN-IoT,test,xss,1,0.9993098940810828,1,True
ToN-IoT,test,password,1,0.9990688136671818,1,True
ToN-IoT,test,backdoor,1,0.9999547830507235,1,True
ToN-IoT,test,password,1,0.999375701494428,1,True
ToN-IoT,test,normal,0,0.0010325352876956633,0,True
ToN-IoT,test,mitm,1,0.9068586217020737,1,True
ToN-IoT,test,scanning,1,0.9990095246539568,1,True
ToN-IoT,test,backdoor,1,0.9999547830507235,1,True
ToN-IoT,test,normal,0,0.0010902660510326602,0,True
ToN-IoT,test,injection,1,0.9990643990128945,1,True
ToN-IoT,test,ddos,1,0.9997404794974769,1,True
ToN-IoT,test,normal,0,0.00027363363611244507,0,True
ToN-IoT,test,normal,0,0.0028767905132075196,0,True
ToN-IoT,test,xss,1,0.9689909848274165,1,True
ToN-IoT,test,dos,1,0.9944907513007657,1,True
ToN-IoT,test,ransomware,1,0.9990724726751168,1,True
ToN-IoT,test,password,1,0.9989887998334794,1,True
ToN-IoT,test,dos,1,0.9999674878073725,1,True
ToN-IoT,test,backdoor,1,0.9999547830507235,1,True
ToN-IoT,test,injection,1,0.9993594247508437,1,True
ToN-IoT,test,backdoor,1,0.9999547830507235,1,True
ToN-IoT,test,injection,1,0.9989793703812723,1,True
ToN-IoT,test,password,1,0.9968125096014256,1,True
ToN-IoT,test,xss,1,0.9988585533846555,1,True
ToN-IoT,test,normal,0,0.0002401197110517442,0,True
ToN-IoT,test,ddos,1,0.9987836332254997,1,True
ToN-IoT,test,ddos,1,0.9997250104778715,1,True
ToN-IoT,test,normal,0,0.0010325352876956633,0,True
ToN-IoT,test,ddos,1,0.9996739983903833,1,True
ToN-IoT,test,dos,1,0.9999547830507235,1,True
ToN-IoT,test,normal,0,0.00038308084660915116,0,True
ToN-IoT,test,ransomware,1,0.9988585533846555,1,True
ToN-IoT,test,xss,1,0.9988585533846555,1,True
ToN-IoT,test,dos,1,0.9992361938566133,1,True
ToN-IoT,test,xss,1,0.9608273293977978,1,True
ToN-IoT,test,backdoor,1,0.9999547830507235,1,True
ToN-IoT,test,normal,0,0.0003745335924519176,0,True
ToN-IoT,test,ransomware,1,0.9990724726751168,1,True
ToN-IoT,test,normal,0,0.013490184083865743,0,True
ToN-IoT,test,ddos,1,0.998483085168171,1,True
ToN-IoT,test,password,1,0.9997071695675462,1,True
ToN-IoT,test,dos,1,0.999953780739972,1,True
ToN-IoT,test,injection,1,0.9964652196670575,1,True
ToN-IoT,test,normal,0,0.00031977930928089393,0,True
ToN-IoT,test,xss,1,0.9988585533846555,1,True
ToN-IoT,test,normal,0,0.001014535860844863,0,True
ToN-IoT,test,backdoor,1,0.9999547830507235,1,True
ToN-IoT,test,password,1,0.9996243676869597,1,True
ToN-IoT,test,normal,0,0.0001653051108972759,0,True
ToN-IoT,test,normal,0,0.0059465677756985495,0,True
ToN-IoT,test,normal,0,0.0002401197110517442,0,True
ToN-IoT,test,normal,0,0.000650392339654052,0,True
ToN-IoT,test,backdoor,1,0.9999547830507235,1,True
ToN-IoT,test,normal,0,0.0005715407228518352,0,True
ToN-IoT,test,password,1,0.9976708847244904,1,True
ToN-IoT,test,normal,0,0.0001653051108972759,0,True
ToN-IoT,test,dos,1,0.999953805371339,1,True
ToN-IoT,test,dos,1,0.9999547830507235,1,True
ToN-IoT,test,ddos,1,0.999730829149466,1,True
ToN-IoT,test,backdoor,1,0.9999547830507235,1,True
ToN-IoT,test,dos,1,0.9999496063833114,1,True
ToN-IoT,test,injection,1,0.9995157368779234,1,True
ToN-IoT,test,backdoor,1,0.9999547830507235,1,True
ToN-IoT,test,scanning,1,0.9999532867531932,1,True
ToN-IoT,test,ransomware,1,0.9990724726751168,1,True
ToN-IoT,test,injection,1,0.9622653105426998,1,True
ToN-IoT,test,dos,1,0.999953805371339,1,True
ToN-IoT,test,normal,0,0.0001653051108972759,0,True
ToN-IoT,test,password,1,0.9997761801692321,1,True
ToN-IoT,test,scanning,1,0.9990095246539568,1,True
ToN-IoT,test,ddos,1,0.9991151531129003,1,True
ToN-IoT,test,ransomware,1,0.9990073288779338,1,True
ToN-IoT,test,normal,0,0.0006712702040185399,0,True
ToN-IoT,test,ransomware,1,0.9990724726751168,1,True
ToN-IoT,test,ddos,1,0.999730829149466,1,True
ToN-IoT,test,xss,1,0.9995351672570602,1,True
ToN-IoT,test,xss,1,0.8714065171843857,1,True
ToN-IoT,test,normal,0,0.00021968115656992022,0,True
ToN-IoT,test,password,1,0.999954017271081,1,True
ToN-IoT,test,password,1,0.9997761801692321,1,True
ToN-IoT,test,injection,1,0.9900319353270682,1,True
ToN-IoT,test,normal,0,0.00038308084660915116,0,True
ToN-IoT,test,scanning,1,0.9990095246539568,1,True
ToN-IoT,test,dos,1,0.999953780739972,1,True
ToN-IoT,test,injection,1,0.9996590871253008,1,True
ToN-IoT,test,xss,1,0.9735321679830229,1,True
ToN-IoT,test,ransomware,1,0.9990073288779338,1,True
ToN-IoT,test,injection,1,0.9986927824617925,1,True
ToN-IoT,test,ddos,1,0.9073673647587087,1,True
ToN-IoT,test,normal,0,0.0012983253814930504,0,True
ToN-IoT,test,dos,1,0.9918459372669178,1,True
ToN-IoT,test,dos,1,0.9999547830507235,1,True
ToN-IoT,test,normal,0,0.0007978476181843859,0,True
ToN-IoT,test,injection,1,0.9992911506314666,1,True
ToN-IoT,test,ddos,1,0.9997195646325937,1,True
ToN-IoT,test,dos,1,0.9999547830507235,1,True
ToN-IoT,test,backdoor,1,0.9999547830507235,1,True
ToN-IoT,test,ddos,1,0.9996739983903833,1,True
ToN-IoT,test,password,1,0.9991443387677396,1,True
ToN-IoT,test,dos,1,0.9999496063833114,1,True
ToN-IoT,test,ransomware,1,0.9990073288779338,1,True
ToN-IoT,test,ddos,1,0.9960478577756373,1,True
ToN-IoT,test,scanning,1,0.9990095246539568,1,True
ToN-IoT,test,xss,1,0.9990095246539568,1,True
ToN-IoT,test,normal,0,0.0023663152711521675,0,True
ToN-IoT,test,password,1,0.9988297194884953,1,True
ToN-IoT,test,dos,1,0.9999547830507235,1,True
ToN-IoT,test,scanning,1,0.9990095246539568,1,True
ToN-IoT,test,password,1,0.9996627011819469,1,True
ToN-IoT,test,dos,1,0.9999547830507235,1,True
ToN-IoT,test,backdoor,1,0.9999547830507235,1,True
ToN-IoT,test,normal,0,0.0003590297684070253,0,True
ToN-IoT,test,ransomware,1,0.9990724726751168,1,True
ToN-IoT,test,normal,0,0.00027363363611244507,0,True
ToN-IoT,test,password,1,0.9999547830507235,1,True
ToN-IoT,test,ransomware,1,0.9990073288779338,1,True
ToN-IoT,test,backdoor,1,0.9999547830507235,1,True
ToN-IoT,test,ddos,1,0.9994321090243922,1,True
ToN-IoT,test,dos,1,0.9999547830507235,1,True
ToN-IoT,test,ddos,1,0.999529725650073,1,True
ToN-IoT,test,injection,1,0.9956951178538836,1,True
ToN-IoT,test,dos,1,0.9999547830507235,1,True
ToN-IoT,test,normal,0,0.0011508135946363622,0,True
ToN-IoT,test,backdoor,1,0.9999547830507235,1,True
ToN-IoT,test,normal,0,0.0002401197110517442,0,True
ToN-IoT,test,normal,0,0.0002401197110517442,0,True
ToN-IoT,test,normal,0,0.001071843348970491,0,True
ToN-IoT,test,normal,0,0.0004091203114038273,0,True
ToN-IoT,test,ransomware,1,0.9990724726751168,1,True
ToN-IoT,test,ddos,1,0.9257057796874792,1,True
ToN-IoT,test,password,1,0.99937309624607,1,True
ToN-IoT,test,ddos,1,0.9997250104778715,1,True
ToN-IoT,test,ddos,1,0.999730829149466,1,True
ToN-IoT,test,backdoor,1,0.9999547830507235,1,True
ToN-IoT,test,password,1,0.9990616568132052,1,True
ToN-IoT,test,password,1,0.999375701494428,1,True
ToN-IoT,test,injection,1,0.99714223961926,1,True
ToN-IoT,test,normal,0,0.0003745335924519176,0,True
ToN-IoT,test,ddos,1,0.9982417749274761,1,True
ToN-IoT,test,dos,1,0.9999496063833114,1,True
ToN-IoT,test,dos,1,0.999953780739972,1,True
ToN-IoT,test,xss,1,0.9988585533846555,1,True
ToN-IoT,test,normal,0,0.005340929524092626,0,True
ToN-IoT,test,scanning,1,0.9990095246539568,1,True
ToN-IoT,test,xss,1,0.9988585533846555,1,True
ToN-IoT,test,backdoor,1,0.9999547830507235,1,True
ToN-IoT,test,scanning,1,0.9999537837499661,1,True
ToN-IoT,test,dos,1,0.9999547830507235,1,True
ToN-IoT,test,ransomware,1,0.9990073288779338,1,True
ToN-IoT,test,backdoor,1,0.9999547830507235,1,True
ToN-IoT,test,normal,0,0.013490184083865743,0,True
ToN-IoT,test,normal,0,0.022169336547900268,0,True
ToN-IoT,test,injection,1,0.9987491759387664,1,True
ToN-IoT,test,normal,0,0.00031977930928089393,0,True
ToN-IoT,test,ddos,1,0.9995501860624412,1,True
ToN-IoT,test,normal,0,0.0001653051108972759,0,True
ToN-IoT,test,password,1,0.9993115102608598,1,True
ToN-IoT,test,normal,0,0.000650392339654052,0,True
ToN-IoT,test,normal,0,0.0001653051108972759,0,True
ToN-IoT,test,ddos,1,0.9994219743747979,1,True
ToN-IoT,test,backdoor,1,0.9999547830507235,1,True
ToN-IoT,test,password,1,0.999954017271081,1,True
ToN-IoT,test,xss,1,0.974107101212121,1,True
ToN-IoT,test,password,1,0.9989887998334794,1,True
ToN-IoT,test,password,1,0.9986032160982077,1,True
ToN-IoT,test,injection,1,0.9995201700030186,1,True
ToN-IoT,test,password,1,0.9989200213383864,1,True
ToN-IoT,test,ransomware,1,0.9990724726751168,1,True
